vehicle_id,timestamp,temperature,vibration,fuel_consumption,mileage,engine_hours,battery_health,fuel_type
vehicle_6,2025-07-31T08:51:41.697421,91.99,1.41,5.76,63875,55.2,76.2,hybride
vehicle_6,2025-07-31T06:27:41.697421,93.69,1.25,5.46,63880,55.4,76.15,hybride
vehicle_6,2025-07-31T04:03:41.697421,88.02,1.45,5.58,63885,55.6,76.1,hybride
vehicle_6,2025-07-31T01:39:41.697421,90.85,1.17,6.01,63890,55.8,76.05,hybride
vehicle_6,2025-08-01T23:15:41.697421,88.29,1.42,5.71,63895,56.0,76.0,hybride
vehicle_6,2025-08-01T20:51:41.697421,91.15,1.13,6.18,63900,56.2,75.95,hybride
vehicle_6,2025-08-01T18:27:41.697421,89.38,1.28,6.06,63905,56.4,75.9,hybride
vehicle_6,2025-08-01T16:03:41.697421,87.46,1.47,6.24,63910,56.6,75.85,hybride
vehicle_6,2025-08-01T13:39:41.697421,93.53,1.39,6.01,63915,56.8,75.8,hybride
vehicle_6,2025-08-01T11:15:41.697421,88.91,1.39,5.78,63920,57.0,75.75,hybride
vehicle_6,2025-08-01T08:51:41.697421,87.03,1.3,6.03,63925,57.2,75.7,hybride
vehicle_6,2025-08-01T06:27:41.697421,94.01,1.2,5.52,63930,57.4,75.65,hybride
vehicle_6,2025-08-01T04:03:41.697421,91.45,1.43,6.12,63935,57.6,75.6,hybride
vehicle_6,2025-08-01T01:39:41.697421,89.63,1.21,6.25,63940,57.8,75.55,hybride
vehicle_6,2025-08-02T23:15:41.697421,87.44,1.3,5.65,63945,58.0,75.5,hybride
vehicle_6,2025-08-02T20:51:41.697421,91.73,1.48,5.79,63950,58.2,75.45,hybride
vehicle_6,2025-08-02T18:27:41.697421,90.37,1.4,5.58,63955,58.4,75.4,hybride
vehicle_6,2025-08-02T16:03:41.697421,87.39,1.32,5.46,63960,58.6,75.35,hybride
vehicle_6,2025-08-02T13:39:41.697421,92.87,1.41,5.99,63965,58.8,75.3,hybride
vehicle_6,2025-08-02T11:15:41.697421,92.01,1.15,5.98,63970,59.0,75.25,hybride
vehicle_6,2025-08-02T08:51:41.697421,91.31,1.46,6.01,63975,59.2,75.2,hybride
vehicle_6,2025-08-02T06:27:41.697421,93.24,1.21,6.16,63980,59.4,75.15,hybride
vehicle_6,2025-08-02T04:03:41.697421,90.69,1.18,5.62,63985,59.6,75.1,hybride
vehicle_6,2025-08-02T01:39:41.697421,93.74,1.27,5.55,63990,59.8,75.05,hybride
vehicle_7,2025-07-04T23:15:41.697421,94.61,1.9,6.06,25957,0.0,80.0,diesel
vehicle_7,2025-07-04T20:51:41.697421,90.61,2.02,6.11,25962,0.2,79.95,diesel
vehicle_7,2025-07-04T18:27:41.697421,94.88,2.01,5.8,25967,0.4,79.9,diesel
vehicle_7,2025-07-04T16:03:41.697421,85.51,2.18,5.91,25972,0.6,79.85,diesel
vehicle_7,2025-07-04T13:39:41.697421,94.81,2.12,5.99,25977,0.8,79.8,diesel
vehicle_7,2025-07-04T11:15:41.697421,87.09,2.03,6.16,25982,1.0,79.75,diesel
vehicle_7,2025-07-04T08:51:41.697421,89.11,1.8,6.47,25987,1.2,79.7,diesel
vehicle_7,2025-07-04T06:27:41.697421,88.83,1.88,5.59,25992,1.4,79.65,diesel
vehicle_7,2025-07-04T04:03:41.697421,93.51,1.89,6.18,25997,1.6,79.6,diesel
vehicle_7,2025-07-04T01:39:41.697421,88.76,1.87,6.3,26002,1.8,79.55,diesel
vehicle_7,2025-07-05T23:15:41.697421,92.02,1.92,6.01,26007,2.0,79.5,diesel
vehicle_7,2025-07-05T20:51:41.697421,93.55,1.85,6.55,26012,2.2,79.45,diesel
vehicle_7,2025-07-05T18:27:41.697421,94.86,2.02,5.77,26017,2.4,79.4,diesel
vehicle_7,2025-07-05T16:03:41.697421,87.04,2.19,6.31,26022,2.6,79.35,diesel
vehicle_7,2025-07-05T13:39:41.697421,90.95,2.21,6.4,26027,2.8,79.3,diesel
vehicle_7,2025-07-05T11:15:41.697421,95.67,1.95,6.27,26032,3.0,79.25,diesel
vehicle_7,2025-07-05T08:51:41.697421,86.08,2.01,5.83,26037,3.2,79.2,diesel
vehicle_7,2025-07-05T06:27:41.697421,95.49,2.02,6.06,26042,3.4,79.15,diesel
vehicle_7,2025-07-05T04:03:41.697421,93.5,1.98,6.35,26047,3.6,79.1,diesel
vehicle_7,2025-07-05T01:39:41.697421,88.21,2.07,6.14,26052,3.8,79.05,diesel
vehicle_7,2025-07-06T23:15:41.697421,95.33,2.17,5.92,26057,4.0,79.0,diesel
vehicle_7,2025-07-06T20:51:41.697421,88.6,1.94,5.91,26062,4.2,78.95,diesel
vehicle_7,2025-07-06T18:27:41.697421,92.86,1.89,6.16,26067,4.4,78.9,diesel
vehicle_7,2025-07-06T16:03:41.697421,88.72,2.24,6.59,26072,4.6,78.85,diesel
vehicle_7,2025-07-06T13:39:41.697421,91.23,1.99,6.4,26077,4.8,78.8,diesel
vehicle_7,2025-07-06T11:15:41.697421,93.1,2.17,6.58,26082,5.0,78.75,diesel
vehicle_7,2025-07-06T08:51:41.697421,90.97,1.89,5.89,26087,5.2,78.7,diesel
vehicle_7,2025-07-06T06:27:41.697421,96.73,2.14,6.25,26092,5.4,78.65,diesel
vehicle_7,2025-07-06T04:03:41.697421,94.1,2.15,5.68,26097,5.6,78.6,diesel
vehicle_7,2025-07-06T01:39:41.697421,91.82,1.89,6.27,26102,5.8,78.55,diesel
vehicle_7,2025-07-07T23:15:41.697421,90.52,2.12,6.01,26107,6.0,78.5,diesel
vehicle_7,2025-07-07T20:51:41.697421,90.07,2.25,6.11,26112,6.2,78.45,diesel
vehicle_7,2025-07-07T18:27:41.697421,89.6,2.18,5.73,26117,6.4,78.4,diesel
vehicle_7,2025-07-07T16:03:41.697421,94.16,2.08,6.55,26122,6.6,78.35,diesel
vehicle_7,2025-07-07T13:39:41.697421,92.68,2.19,6.31,26127,6.8,78.3,diesel
vehicle_7,2025-07-07T11:15:41.697421,95.62,2.02,6.58,26132,7.0,78.25,diesel
vehicle_7,2025-07-07T08:51:41.697421,93.27,2.04,6.25,26137,7.2,78.2,diesel
vehicle_7,2025-07-07T06:27:41.697421,95.75,2.23,6.21,26142,7.4,78.15,diesel
vehicle_7,2025-07-07T04:03:41.697421,96.84,2.14,6.36,26147,7.6,78.1,diesel
vehicle_7,2025-07-07T01:39:41.697421,92.31,2.09,6.54,26152,7.8,78.05,diesel
vehicle_7,2025-07-08T23:15:41.697421,93.51,2.08,6.74,26157,8.0,78.0,diesel
vehicle_7,2025-07-08T20:51:41.697421,93.98,1.96,5.96,26162,8.2,77.95,diesel
vehicle_7,2025-07-08T18:27:41.697421,97.51,1.96,6.67,26167,8.4,77.9,diesel
vehicle_7,2025-07-08T16:03:41.697421,91.66,2.26,5.94,26172,8.6,77.85,diesel
vehicle_7,2025-07-08T13:39:41.697421,88.69,2.13,6.18,26177,8.8,77.8,diesel
vehicle_7,2025-07-08T11:15:41.697421,92.35,2.28,6.39,26182,9.0,77.75,diesel
vehicle_7,2025-07-08T08:51:41.697421,91.26,2.01,6.7,26187,9.2,77.7,diesel
vehicle_7,2025-07-08T06:27:41.697421,94.67,2.03,6.24,26192,9.4,77.65,diesel
vehicle_7,2025-07-08T04:03:41.697421,93.37,2.13,6.41,26197,9.6,77.6,diesel
vehicle_7,2025-07-08T01:39:41.697421,90.54,2.28,6.35,26202,9.8,77.55,diesel
vehicle_7,2025-07-09T23:15:41.697421,92.39,1.99,6.67,26207,10.0,77.5,diesel
vehicle_7,2025-07-09T20:51:41.697421,95.31,2.07,6.56,26212,10.2,77.45,diesel
vehicle_7,2025-07-09T18:27:41.697421,95.83,2.09,6.06,26217,10.4,77.4,diesel
vehicle_7,2025-07-09T16:03:41.697421,97.92,2.21,6.76,26222,10.6,77.35,diesel
vehicle_7,2025-07-09T13:39:41.697421,91.31,2.0,6.76,26227,10.8,77.3,diesel
vehicle_7,2025-07-09T11:15:41.697421,96.96,2.17,6.06,26232,11.0,77.25,diesel
vehicle_7,2025-07-09T08:51:41.697421,90.23,2.23,6.64,26237,11.2,77.2,diesel
vehicle_7,2025-07-09T06:27:41.697421,90.76,2.02,6.52,26242,11.4,77.15,diesel
vehicle_7,2025-07-09T04:03:41.697421,93.9,2.23,6.06,26247,11.6,77.1,diesel
vehicle_7,2025-07-09T01:39:41.697421,93.95,2.28,5.95,26252,11.8,77.05,diesel
vehicle_7,2025-07-10T23:15:41.697421,98.56,2.18,6.13,26257,12.0,77.0,diesel
vehicle_7,2025-07-10T20:51:41.697421,96.26,2.11,6.42,26262,12.2,76.95,diesel
vehicle_7,2025-07-10T18:27:41.697421,93.5,2.29,6.58,26267,12.4,76.9,diesel
vehicle_7,2025-07-10T16:03:41.697421,96.3,1.97,6.4,26272,12.6,76.85,diesel
vehicle_7,2025-07-10T13:39:41.697421,91.47,2.04,6.6,26277,12.8,76.8,diesel
vehicle_7,2025-07-10T11:15:41.697421,98.84,2.12,5.95,26282,13.0,76.75,diesel
vehicle_7,2025-07-10T08:51:41.697421,94.01,2.08,6.3,26287,13.2,76.7,diesel
vehicle_7,2025-07-10T06:27:41.697421,93.34,2.13,6.64,26292,13.4,76.65,diesel
vehicle_7,2025-07-10T04:03:41.697421,98.79,2.09,5.95,26297,13.6,76.6,diesel
vehicle_7,2025-07-10T01:39:41.697421,97.82,2.05,5.89,26302,13.8,76.55,diesel
vehicle_7,2025-07-11T23:15:41.697421,91.82,2.21,6.69,26307,14.0,76.5,diesel
vehicle_7,2025-07-11T20:51:41.697421,96.2,2.02,6.62,26312,14.2,76.45,diesel
vehicle_7,2025-07-11T18:27:41.698425,93.01,2.12,6.9,26317,14.4,76.4,diesel
vehicle_7,2025-07-11T16:03:41.698425,94.43,2.15,6.24,26322,14.6,76.35,diesel
vehicle_7,2025-07-11T13:39:41.698425,94.52,2.23,6.73,26327,14.8,76.3,diesel
vehicle_7,2025-07-11T11:15:41.698425,93.86,1.98,6.21,26332,15.0,76.25,diesel
vehicle_7,2025-07-11T08:51:41.698425,97.64,2.04,6.83,26337,15.2,76.2,diesel
vehicle_7,2025-07-11T06:27:41.698425,94.9,2.32,6.45,26342,15.4,76.15,diesel
vehicle_7,2025-07-11T04:03:41.698425,96.98,1.96,6.17,26347,15.6,76.1,diesel
vehicle_7,2025-07-11T01:39:41.698425,96.06,2.12,6.44,26352,15.8,76.05,diesel
vehicle_7,2025-07-12T23:15:41.698425,96.28,2.07,6.82,26357,16.0,76.0,diesel
vehicle_7,2025-07-12T20:51:41.698425,101.93,2.3,6.6,26362,16.2,75.95,diesel
vehicle_7,2025-07-12T18:27:41.698425,94.17,2.27,6.85,26367,16.4,75.9,diesel
vehicle_7,2025-07-12T16:03:41.698425,98.76,2.03,6.31,26372,16.6,75.85,diesel
vehicle_7,2025-07-12T13:39:41.698425,102.06,2.07,6.9,26377,16.8,75.8,diesel
vehicle_7,2025-07-12T11:15:41.698425,96.47,2.11,6.95,26382,17.0,75.75,diesel
vehicle_7,2025-07-12T08:51:41.698425,93.49,1.97,6.32,26387,17.2,75.7,diesel
vehicle_7,2025-07-12T06:27:41.698425,96.84,2.31,6.97,26392,17.4,75.65,diesel
vehicle_7,2025-07-12T04:03:41.698425,95.97,2.14,6.64,26397,17.6,75.6,diesel
vehicle_7,2025-07-12T01:39:41.698425,94.83,2.03,6.45,26402,17.8,75.55,diesel
vehicle_7,2025-07-13T23:15:41.698425,99.41,2.34,6.15,26407,18.0,75.5,diesel
vehicle_7,2025-07-13T20:51:41.698425,101.83,2.01,6.7,26412,18.2,75.45,diesel
vehicle_7,2025-07-13T18:27:41.698425,99.37,2.36,6.24,26417,18.4,75.4,diesel
vehicle_7,2025-07-13T16:03:41.698425,100.09,2.25,6.18,26422,18.6,75.35,diesel
vehicle_7,2025-07-13T13:39:41.698425,97.7,2.23,6.82,26427,18.8,75.3,diesel
vehicle_7,2025-07-13T11:15:41.698425,100.54,2.23,6.9,26432,19.0,75.25,diesel
vehicle_7,2025-07-13T08:51:41.698425,94.0,2.15,6.97,26437,19.2,75.2,diesel
vehicle_7,2025-07-13T06:27:41.698425,103.07,2.2,7.04,26442,19.4,75.15,diesel
vehicle_7,2025-07-13T04:03:41.698425,100.44,2.08,6.16,26447,19.6,75.1,diesel
vehicle_7,2025-07-13T01:39:41.698425,98.21,2.24,6.63,26452,19.8,75.05,diesel
vehicle_7,2025-07-14T23:15:41.698425,101.34,2.05,6.49,26457,20.0,75.0,diesel
vehicle_7,2025-07-14T20:51:41.698425,98.06,2.21,6.64,26462,20.2,74.95,diesel
vehicle_7,2025-07-14T18:27:41.698425,94.25,2.37,6.88,26467,20.4,74.9,diesel
vehicle_7,2025-07-14T16:03:41.698425,96.26,2.03,6.12,26472,20.6,74.85,diesel
vehicle_7,2025-07-14T13:39:41.698425,94.3,2.38,6.73,26477,20.8,74.8,diesel
vehicle_7,2025-07-14T11:15:41.698425,101.99,2.21,6.71,26482,21.0,74.75,diesel
vehicle_7,2025-07-14T08:51:41.698425,96.01,2.14,6.9,26487,21.2,74.7,diesel
vehicle_7,2025-07-14T06:27:41.698425,95.34,2.23,6.26,26492,21.4,74.65,diesel
vehicle_7,2025-07-14T04:03:41.698425,96.6,2.33,6.55,26497,21.6,74.6,diesel
vehicle_7,2025-07-14T01:39:41.698425,98.17,2.34,6.72,26502,21.8,74.55,diesel
vehicle_7,2025-07-15T23:15:41.698425,103.98,2.03,6.51,26507,22.0,74.5,diesel
vehicle_7,2025-07-15T20:51:41.698425,95.77,2.31,6.62,26512,22.2,74.45,diesel
vehicle_7,2025-07-15T18:27:41.698425,99.32,2.25,6.74,26517,22.4,74.4,diesel
vehicle_7,2025-07-15T16:03:41.698425,103.36,2.16,6.32,26522,22.6,74.35,diesel
vehicle_7,2025-07-15T13:39:41.698425,98.86,2.35,6.64,26527,22.8,74.3,diesel
vehicle_7,2025-07-15T11:15:41.698425,98.23,2.17,6.32,26532,23.0,74.25,diesel
vehicle_7,2025-07-15T08:51:41.698425,97.49,2.18,6.39,26537,23.2,74.2,diesel
vehicle_7,2025-07-15T06:27:41.698425,101.98,2.27,6.7,26542,23.4,74.15,diesel
vehicle_7,2025-07-15T04:03:41.698425,101.7,2.09,6.78,26547,23.6,74.1,diesel
vehicle_7,2025-07-15T01:39:41.698425,103.62,2.13,6.27,26552,23.8,74.05,diesel
vehicle_7,2025-07-16T23:15:41.698425,103.34,2.34,7.11,26557,24.0,74.0,diesel
vehicle_7,2025-07-16T20:51:41.698425,96.24,2.3,6.64,26562,24.2,73.95,diesel
vehicle_7,2025-07-16T18:27:41.698425,102.02,2.41,6.41,26567,24.4,73.9,diesel
vehicle_7,2025-07-16T16:03:41.698425,105.0,2.23,7.07,26572,24.6,73.85,diesel
vehicle_7,2025-07-16T13:39:41.698425,102.87,2.33,6.65,26577,24.8,73.8,diesel
vehicle_7,2025-07-16T11:15:41.698425,99.84,2.26,7.2,26582,25.0,73.75,diesel
vehicle_7,2025-07-16T08:51:41.698425,105.77,2.07,6.96,26587,25.2,73.7,diesel
vehicle_7,2025-07-16T06:27:41.698425,104.49,2.32,6.27,26592,25.4,73.65,diesel
vehicle_7,2025-07-16T04:03:41.698425,96.13,2.16,6.99,26597,25.6,73.6,diesel
vehicle_7,2025-07-16T01:39:41.698425,100.87,2.12,6.93,26602,25.8,73.55,diesel
vehicle_7,2025-07-17T23:15:41.698425,104.13,2.17,7.1,26607,26.0,73.5,diesel
vehicle_7,2025-07-17T20:51:41.698425,106.22,2.21,6.91,26612,26.2,73.45,diesel
vehicle_7,2025-07-17T18:27:41.698425,104.31,2.16,6.46,26617,26.4,73.4,diesel
vehicle_7,2025-07-17T16:03:41.698425,99.47,2.18,7.14,26622,26.6,73.35,diesel
vehicle_7,2025-07-17T13:39:41.698425,97.02,2.36,7.25,26627,26.8,73.3,diesel
vehicle_7,2025-07-17T11:15:41.698425,98.26,2.39,7.27,26632,27.0,73.25,diesel
vehicle_7,2025-07-17T08:51:41.698425,105.11,2.39,7.09,26637,27.2,73.2,diesel
vehicle_7,2025-07-17T06:27:41.698425,105.24,2.1,7.24,26642,27.4,73.15,diesel
vehicle_7,2025-07-17T04:03:41.698425,97.03,2.26,6.58,26647,27.6,73.1,diesel
vehicle_7,2025-07-17T01:39:41.698425,101.24,2.15,6.97,26652,27.8,73.05,diesel
vehicle_7,2025-07-18T23:15:41.698425,102.65,2.38,6.38,26657,28.0,73.0,diesel
vehicle_7,2025-07-18T20:51:41.698425,100.39,2.25,7.02,26662,28.2,72.95,diesel
vehicle_7,2025-07-18T18:27:41.698425,103.02,2.27,7.29,26667,28.4,72.9,diesel
vehicle_7,2025-07-18T16:03:41.698425,102.84,2.44,6.82,26672,28.6,72.85,diesel
vehicle_7,2025-07-18T13:39:41.698425,98.92,2.28,7.23,26677,28.8,72.8,diesel
vehicle_7,2025-07-18T11:15:41.698425,102.27,2.42,6.47,26682,29.0,72.75,diesel
vehicle_7,2025-07-18T08:51:41.698425,106.28,2.29,6.86,26687,29.2,72.7,diesel
vehicle_7,2025-07-18T06:27:41.698425,101.2,2.46,6.52,26692,29.4,72.65,diesel
vehicle_7,2025-07-18T04:03:41.698425,102.66,2.22,6.85,26697,29.6,72.6,diesel
vehicle_7,2025-07-18T01:39:41.698425,98.91,2.4,6.37,26702,29.8,72.55,diesel
vehicle_7,2025-07-19T23:15:41.698425,100.39,2.38,6.82,26707,30.0,72.5,diesel
vehicle_7,2025-07-19T20:51:41.698425,107.37,2.13,6.84,26712,30.2,72.45,diesel
vehicle_7,2025-07-19T18:27:41.698425,105.36,2.28,7.26,26717,30.4,72.4,diesel
vehicle_7,2025-07-19T16:03:41.698425,100.11,2.16,7.07,26722,30.6,72.35,diesel
vehicle_7,2025-07-19T13:39:41.698425,103.46,2.25,7.24,26727,30.8,72.3,diesel
vehicle_7,2025-07-19T11:15:41.698425,101.04,2.11,7.07,26732,31.0,72.25,diesel
vehicle_7,2025-07-19T08:51:41.698425,104.41,2.26,6.93,26737,31.2,72.2,diesel
vehicle_7,2025-07-19T06:27:41.698425,103.93,2.27,6.48,26742,31.4,72.15,diesel
vehicle_7,2025-07-19T04:03:41.698425,103.9,2.17,6.61,26747,31.6,72.1,diesel
vehicle_7,2025-07-19T01:39:41.698425,99.13,2.27,7.22,26752,31.8,72.05,diesel
vehicle_7,2025-07-20T23:15:41.698425,106.99,2.27,7.23,26757,32.0,72.0,diesel
vehicle_7,2025-07-20T20:51:41.698425,103.79,2.4,6.66,26762,32.2,71.95,diesel
vehicle_7,2025-07-20T18:27:41.698425,103.51,2.35,6.85,26767,32.4,71.9,diesel
vehicle_7,2025-07-20T16:03:41.698425,100.51,2.39,6.75,26772,32.6,71.85,diesel
vehicle_7,2025-07-20T13:39:41.698425,104.82,2.3,6.49,26777,32.8,71.8,diesel
vehicle_7,2025-07-20T11:15:41.698425,106.18,2.13,6.87,26782,33.0,71.75,diesel
vehicle_7,2025-07-20T08:51:41.698425,109.34,2.42,7.03,26787,33.2,71.7,diesel
vehicle_7,2025-07-20T06:27:41.698425,101.75,2.39,6.61,26792,33.4,71.65,diesel
vehicle_7,2025-07-20T04:03:41.698425,108.01,2.2,6.83,26797,33.6,71.6,diesel
vehicle_7,2025-07-20T01:39:41.698425,104.33,2.26,7.36,26802,33.8,71.55,diesel
vehicle_7,2025-07-21T23:15:41.698425,100.41,2.14,7.28,26807,34.0,71.5,diesel
vehicle_7,2025-07-21T20:51:41.698425,109.89,2.2,6.55,26812,34.2,71.45,diesel
vehicle_7,2025-07-21T18:27:41.698425,106.61,2.34,6.54,26817,34.4,71.4,diesel
vehicle_7,2025-07-21T16:03:41.698425,102.96,2.25,7.47,26822,34.6,71.35,diesel
vehicle_7,2025-07-21T13:39:41.698425,101.63,2.3,6.65,26827,34.8,71.3,diesel
vehicle_7,2025-07-21T11:15:41.698425,108.32,2.24,7.37,26832,35.0,71.25,diesel
vehicle_7,2025-07-21T08:51:41.698425,101.87,2.3,7.37,26837,35.2,71.2,diesel
vehicle_7,2025-07-21T06:27:41.698425,105.5,2.18,7.18,26842,35.4,71.15,diesel
vehicle_7,2025-07-21T04:03:41.698425,103.43,2.48,6.91,26847,35.6,71.1,diesel
vehicle_7,2025-07-21T01:39:41.698425,100.6,2.17,6.97,26852,35.8,71.05,diesel
vehicle_7,2025-07-22T23:15:41.698425,101.75,2.54,6.92,26857,36.0,71.0,diesel
vehicle_7,2025-07-22T20:51:41.698425,108.27,2.44,7.29,26862,36.2,70.95,diesel
vehicle_7,2025-07-22T18:27:41.698425,101.3,2.55,7.09,26867,36.4,70.9,diesel
vehicle_7,2025-07-22T16:03:41.698425,109.96,2.55,6.77,26872,36.6,70.85,diesel
vehicle_7,2025-07-22T13:39:41.698425,106.64,2.56,6.77,26877,36.8,70.8,diesel
vehicle_7,2025-07-22T11:15:41.698425,107.38,2.37,7.1,26882,37.0,70.75,diesel
vehicle_7,2025-07-22T08:51:41.698425,103.68,2.43,7.51,26887,37.2,70.7,diesel
vehicle_7,2025-07-22T06:27:41.698425,107.45,2.18,6.72,26892,37.4,70.65,diesel
vehicle_7,2025-07-22T04:03:41.698425,107.6,2.5,7.4,26897,37.6,70.6,diesel
vehicle_7,2025-07-22T01:39:41.698425,109.58,2.19,7.13,26902,37.8,70.55,diesel
vehicle_7,2025-07-23T23:15:41.698425,110.05,2.45,7.36,26907,38.0,70.5,diesel
vehicle_7,2025-07-23T20:51:41.698425,103.03,2.28,7.17,26912,38.2,70.45,diesel
vehicle_7,2025-07-23T18:27:41.698425,110.36,2.24,6.68,26917,38.4,70.4,diesel
vehicle_7,2025-07-23T16:03:41.698425,111.2,2.23,6.93,26922,38.6,70.35,diesel
vehicle_7,2025-07-23T13:39:41.698425,104.93,2.35,7.35,26927,38.8,70.3,diesel
vehicle_7,2025-07-23T11:15:41.698425,102.25,2.35,7.57,26932,39.0,70.25,diesel
vehicle_7,2025-07-23T08:51:41.698425,106.86,2.41,7.19,26937,39.2,70.2,diesel
vehicle_7,2025-07-23T06:27:41.698425,107.42,2.37,7.63,26942,39.4,70.15,diesel
vehicle_7,2025-07-23T04:03:41.698425,103.63,2.52,7.3,26947,39.6,70.1,diesel
vehicle_7,2025-07-23T01:39:41.698425,109.35,2.32,7.5,26952,39.8,70.05,diesel
vehicle_7,2025-07-24T23:15:41.698425,108.49,2.31,6.99,26957,40.0,70.0,diesel
vehicle_7,2025-07-24T20:51:41.698425,109.23,2.35,6.98,26962,40.2,69.95,diesel
vehicle_7,2025-07-24T18:27:41.698425,108.14,2.47,7.58,26967,40.4,69.9,diesel
vehicle_7,2025-07-24T16:03:41.698425,105.44,2.57,7.18,26972,40.6,69.85,diesel
vehicle_7,2025-07-24T13:39:41.698425,108.32,2.22,6.87,26977,40.8,69.8,diesel
vehicle_7,2025-07-24T11:15:41.698425,103.79,2.43,7.02,26982,41.0,69.75,diesel
vehicle_7,2025-07-24T08:51:41.698425,103.14,2.46,7.21,26987,41.2,69.7,diesel
vehicle_7,2025-07-24T06:27:41.698425,112.28,2.24,6.81,26992,41.4,69.65,diesel
vehicle_7,2025-07-24T04:03:41.698425,105.01,2.46,7.04,26997,41.6,69.6,diesel
vehicle_7,2025-07-24T01:39:41.698425,109.11,2.21,7.38,27002,41.8,69.55,diesel
vehicle_7,2025-07-25T23:15:41.698425,110.16,2.41,7.63,27007,42.0,69.5,diesel
vehicle_7,2025-07-25T20:51:41.698425,110.52,2.34,7.07,27012,42.2,69.45,diesel
vehicle_7,2025-07-25T18:27:41.698425,112.29,2.53,7.52,27017,42.4,69.4,diesel
vehicle_7,2025-07-25T16:03:41.698425,106.91,2.33,7.17,27022,42.6,69.35,diesel
vehicle_7,2025-07-25T13:39:41.698425,105.52,2.23,7.7,27027,42.8,69.3,diesel
vehicle_7,2025-07-25T11:15:41.698425,110.15,2.52,7.62,27032,43.0,69.25,diesel
vehicle_7,2025-07-25T08:51:41.698425,108.88,2.38,7.29,27037,43.2,69.2,diesel
vehicle_7,2025-07-25T06:27:41.698425,104.61,2.47,7.7,27042,43.4,69.15,diesel
vehicle_7,2025-07-25T04:03:41.698425,105.69,2.46,7.57,27047,43.6,69.1,diesel
vehicle_7,2025-07-25T01:39:41.698425,112.38,2.25,7.37,27052,43.8,69.05,diesel
vehicle_7,2025-07-26T23:15:41.698425,110.15,2.44,7.8,27057,44.0,69.0,diesel
vehicle_7,2025-07-26T20:51:41.698425,113.41,2.26,6.89,27062,44.2,68.95,diesel
vehicle_7,2025-07-26T18:27:41.698425,111.48,2.45,7.74,27067,44.4,68.9,diesel
vehicle_7,2025-07-26T16:03:41.698425,108.46,2.31,7.03,27072,44.6,68.85,diesel
vehicle_7,2025-07-26T13:39:41.699424,105.42,2.42,7.81,27077,44.8,68.8,diesel
vehicle_7,2025-07-26T11:15:41.699424,105.86,2.26,7.68,27082,45.0,68.75,diesel
vehicle_7,2025-07-26T08:51:41.699424,111.5,2.54,7.76,27087,45.2,68.7,diesel
vehicle_7,2025-07-26T06:27:41.699424,106.61,2.63,7.4,27092,45.4,68.65,diesel
vehicle_7,2025-07-26T04:03:41.699424,111.49,2.31,7.61,27097,45.6,68.6,diesel
vehicle_7,2025-07-26T01:39:41.699424,104.96,2.41,7.36,27102,45.8,68.55,diesel
vehicle_7,2025-07-27T23:15:41.699424,112.04,2.64,7.39,27107,46.0,68.5,diesel
vehicle_7,2025-07-27T20:51:41.699424,112.87,2.37,7.45,27112,46.2,68.45,diesel
vehicle_7,2025-07-27T18:27:41.699424,108.34,2.35,6.91,27117,46.4,68.4,diesel
vehicle_7,2025-07-27T16:03:41.699424,110.15,2.45,7.39,27122,46.6,68.35,diesel
vehicle_7,2025-07-27T13:39:41.699424,114.28,2.42,7.84,27127,46.8,68.3,diesel
vehicle_7,2025-07-27T11:15:41.699424,110.46,2.37,7.43,27132,47.0,68.25,diesel
vehicle_7,2025-07-27T08:51:41.699424,109.7,2.52,7.41,27137,47.2,68.2,diesel
vehicle_7,2025-07-27T06:27:41.699424,107.23,2.64,7.51,27142,47.4,68.15,diesel
vehicle_7,2025-07-27T04:03:41.699424,109.46,2.65,7.42,27147,47.6,68.1,diesel
vehicle_7,2025-07-27T01:39:41.699424,111.31,2.52,6.91,27152,47.8,68.05,diesel
vehicle_7,2025-07-28T23:15:41.699424,113.17,2.34,7.11,27157,48.0,68.0,diesel
vehicle_7,2025-07-28T20:51:41.699424,109.75,2.46,7.59,27162,48.2,67.95,diesel
vehicle_7,2025-07-28T18:27:41.699424,108.58,2.59,7.5,27167,48.4,67.9,diesel
vehicle_7,2025-07-28T16:03:41.699424,111.52,2.36,7.12,27172,48.6,67.85,diesel
vehicle_7,2025-07-28T13:39:41.699424,109.52,2.33,7.16,27177,48.8,67.8,diesel
vehicle_7,2025-07-28T11:15:41.699424,109.49,2.51,7.0,27182,49.0,67.75,diesel
vehicle_7,2025-07-28T08:51:41.699424,111.74,2.65,7.77,27187,49.2,67.7,diesel
vehicle_7,2025-07-28T06:27:41.699424,114.99,2.62,7.2,27192,49.4,67.65,diesel
vehicle_7,2025-07-28T04:03:41.699424,111.96,2.63,7.92,27197,49.6,67.6,diesel
vehicle_7,2025-07-28T01:39:41.699424,116.08,2.59,7.27,27202,49.8,67.55,diesel
vehicle_7,2025-07-29T23:15:41.699424,114.2,2.64,7.36,27207,50.0,67.5,diesel
vehicle_7,2025-07-29T20:51:41.699424,114.13,2.44,7.43,27212,50.2,67.45,diesel
vehicle_7,2025-07-29T18:27:41.699424,107.77,2.41,7.48,27217,50.4,67.4,diesel
vehicle_7,2025-07-29T16:03:41.699424,115.05,2.42,7.48,27222,50.6,67.35,diesel
vehicle_7,2025-07-29T13:39:41.699424,114.04,2.32,7.47,27227,50.8,67.3,diesel
